,price
12354,10662
12355,702
12356,2513
12357,1956
12358,2797
12359,3570
12360,5025
12361,3504
12362,1221
12363,3967
12364,6773
12365,1089
12366,4871
12367,2107
12368,3856
12369,5717
12370,484
12371,2405
12372,526
12373,796
12374,6877
12375,2990
12376,4931
12377,2543
12378,1133
12379,2816
12380,507
12381,4642
12382,914
12383,6139
12384,743
12385,1865
12386,6843
12387,6460
12388,1274
12389,688
12390,16364
12391,914
12392,473
12393,3993
12394,3818
12395,3688
12396,3033
12397,1712
12398,1789
12399,1859
12400,10739
12401,2142
12402,487
12403,779
12404,2290
12405,7007
12406,16086
12407,3812
12408,8265
12409,1420
12410,661
12411,9562
12412,3635
12413,3443
12414,1230
12415,489
12416,2851
12417,798
12418,6159
12419,8017
12420,990
12421,4916
12422,792
12423,4315
12424,4768
12425,11473
12426,6342
12427,622
12428,10455
12429,8964
12430,4855
12431,2734
12432,1813
12433,1264
12434,1619
12435,4201
12436,1835
12437,2801
12438,2822
12439,3724
12440,1659
12441,1158
12442,802
12443,7430
12444,3740
12445,544
12446,1569
12447,605
12448,4961
12449,1116
12450,4181
12451,14066
12452,742
12453,507
12454,2147
12455,9072
12456,1116
12457,3749
12458,6500
12459,1974
12460,17811
12461,583
12462,651
12463,945
12464,565
12465,734
12466,10693
12467,947
12468,462
12469,12117
12470,14350
12471,5149
12472,1050
12473,2476
12474,788
12475,1343
12476,1227
12477,4051
12478,1172
12479,1038
12480,2423
12481,5543
12482,1666
12483,1910
12484,6793
12485,13931
12486,6088
12487,4201
12488,523
12489,4404
12490,2468
12491,1358
12492,5718
12493,875
12494,3966
12495,1945
12496,977
12497,2522
12498,1282
12499,3400
12500,492
12501,772
12502,18731
12503,2092
12504,3696
12505,537
12506,489
12507,960
12508,2211
12509,10277
12510,957
12511,2308
12512,1151
12513,402
12514,4584
12515,1440
12516,3531
12517,4537
12518,11053
12519,1778
12520,3219
12521,951
12522,1698
12523,3616
12524,4129
12525,3466
12526,802
12527,968
12528,4566
12529,14277
12530,596
12531,11627
12532,6143
12533,11257
12534,4513
12535,3754
12536,544
12537,4740
12538,4890
12539,900
12540,960
12541,1689
12542,1914
12543,526
12544,4375
12545,7475
12546,5249
12547,5088
12548,5775
12549,5202
12550,6330
12551,689
12552,11484
12553,4646
12554,14620
12555,2214
12556,5195
12557,5316
12558,2205
12559,2858
12560,4666
12561,2241
12562,1150
12563,5580
12564,583
12565,2830
12566,4770
12567,2091
12568,11795
12569,4065
12570,3991
12571,3275
12573,557
12574,628
12575,1336
12576,878
12577,11406
12578,886
12579,2494
12580,3513
12581,2360
12582,6128
12583,4967
12584,452
12585,419
12586,605
12587,596
12588,748
12589,1113
12590,1036
12591,2586
12592,6449
12593,1053
12594,906
12595,803
12596,7049
12597,2167
12598,3998
12599,4758
12600,12319
12601,810
12602,1778
12603,2519
12604,636
12605,666
12606,7260
12607,1919
12608,1668
12609,12915
12610,8900
12611,1068
12612,1786
12613,811
12614,1088
12615,645
12616,1331
12617,4663
12618,945
12619,963
12620,2567
12621,9193
12622,9028
12623,5300
12624,4846
12625,11455
12626,507
12627,8467
12628,732
12629,3082
12630,718
12631,3838
12632,3360
12633,1402
12634,882
12635,786
12636,776
12637,3176
12638,1562
12639,3146
12640,12725
12641,9032
12642,6159
12643,1662
12644,12004
12645,899
12646,802
12647,2447
12648,990
12649,1287
12650,499
12651,5102
12652,1691
12653,5040
12654,1671
12655,8851
12656,10389
12657,871
12658,12500
12659,776
12660,2295
12661,575
12662,498
12663,6289
12664,4604
12665,1771
12666,956
12667,11161
12668,378
12669,759
12670,3013
12671,828
12672,3923
12673,4783
12674,16073
12675,666
12676,1655
12677,1056
12678,560
12679,5078
12680,855
12681,7173
12682,905
12683,17841
12684,1007
12685,4068
12686,7365
12687,3925
12688,2198
12689,1226
12690,5294
12691,2143
12692,5361
12693,4432
12694,11475
12695,18640
12696,11901
12697,3510
12698,5775
12699,2080
12700,612
12701,448
12702,867
12703,1073
12704,10623
12705,2686
12706,666
12707,707
12708,18242
12709,2246
12710,6532
12711,5040
12712,2940
12713,454
12714,1574
12715,16957
12716,983
12717,3172
12718,1259
12719,4184
12720,7695
12721,1581
12722,16629
12723,2310
12724,768
12725,1064
12726,2656
12727,876
12728,1723
12729,7199
12730,7286
12731,770
12732,969
12733,900
12734,862
12735,8341
12736,6552
12737,14156
12738,7423
12739,3494
12740,13873
12741,5717
12742,16779
12743,1061
12744,707
12745,2066
12746,6843
12747,4604
12748,1422
12749,815
12750,571
12751,12547
12752,8574
12753,7357
12754,1161
12755,1610
12756,1827
12757,5232
12758,2147
12759,8457
12760,5722
12761,4377
12762,918
12763,6098
12764,2478
12765,532
12766,709
12767,3153
12768,1010
12769,778
12770,9901
12771,16688
12772,5352
12773,4974
12774,1690
12775,3679
12776,3714
12777,712
12778,974
12779,5372
12780,3816
12781,18374
12782,1648
12783,1914
12784,3873
12785,678
12786,2760
12787,1408
12788,2160
12789,16395
12790,6381
12791,10232
12792,18029
12793,8858
12794,8631
12795,874
12796,402
12797,3678
12798,16297
12799,596
12800,7072
12801,1789
12802,552
12803,1303
12804,4005
12805,3271
12806,6239
12807,757
12808,3818
12809,5019
12810,394
12811,15025
12812,1376
12813,743
12814,1576
12815,464
12816,792
12817,6083
12818,2717
12819,914
12820,4844
12821,11686
12822,672
12823,12389
12824,3604
12825,686
12826,844
12827,729
12828,2276
12829,3384
12830,2609
12831,7270
12832,471
12833,956
12834,5158
12835,828
12836,4644
12837,2348
12838,597
12839,11255
12840,1315
12841,554
12842,5090
12843,704
12844,3167
12845,9118
12846,10133
12847,4118
12848,9030
12849,689
12850,511
12851,2393
12852,802
12853,1656
12854,6020
12855,541
12856,4038
12857,6313
12858,5698
12859,1924
12860,6607
12861,407
12862,767
12863,3524
12864,3853
12865,1095
12866,6353
12867,4435
12868,864
12869,1080
12870,4401
12871,5535
12872,2211
12873,17904
12874,13338
12875,2843
12876,1738
12877,3925
12878,6955
12879,2921
12880,1408
12881,507
12882,6353
12883,752
12884,1134
12885,4836
12886,8242
12887,2033
12888,9304
12889,17024
12890,1109
12891,7814
12892,4706
12893,5164
12894,863
12895,894
12896,3092
12897,8580
12898,17197
12899,1040
12900,1882
12901,490
12902,6295
12903,1413
12904,6279
12905,1597
12906,4844
12907,2034
12908,1746
12909,5455
12910,2167
12911,867
12912,5192
12913,8525
12914,1110
12915,2260
12916,3114
12917,773
12918,5815
12919,1837
12920,7333
12921,3511
12922,4453
12923,16316
12924,4151
12925,3048
12926,1659
12927,15231
12928,4355
12929,610
12930,3377
12931,1063
12932,420
12933,6451
12934,772
12935,708
12936,1120
12937,3017
12938,1844
12939,4775
12940,866
12941,4602
12942,2822
12943,18324
12944,9745
12945,721
12946,2756
12947,16945
12948,2026
12949,1259
12950,556
12951,1626
12952,791
12953,5828
12954,4382
12955,8444
12956,1607
12957,15540
12958,1017
12959,7044
12960,11115
12961,743
12962,730
12963,796
12964,1071
12965,4544
12966,1715
12967,2147
12968,1320
12969,1767
12970,2920
12971,771
12972,1426
12973,1622
12974,1214
12975,394
12976,904
12977,5019
12978,776
12979,596
12980,4373
12981,5765
12982,732
12983,10038
12984,658
12985,4478
12986,720
12987,943
12988,1984
12989,552
12990,626
12991,2280
12992,3822
12993,673
12994,5081
12995,824
12996,4666
12997,3437
12998,638
12999,3975
13000,2451
13001,10278
13002,11481
13003,644
13004,552
13005,1052
13006,743
13007,5476
13008,7177
13009,526
13010,1015
13011,4435
13012,780
13013,540
13014,7992
13015,2504
13016,3171
13017,2976
13018,3806
13019,2208
13020,7696
13021,1814
13022,1700
13023,2052
13024,1238
13025,756
13026,3856
13027,5820
13028,829
13029,1295
13030,548
13031,829
13032,5237
13033,10314
13034,526
13035,5646
13036,833
13037,1646
13038,4830
13039,5433
13040,5038
13041,1554
13042,2288
13043,844
13044,2358
13045,3460
13046,1395
13047,3398
13048,493
13049,710
13050,5466
13051,6347
13052,709
13053,7063
13054,1174
13055,1980
13056,1608
13057,1436
13058,2268
13059,4166
13060,3095
13061,590
13062,666
13063,909
13064,8712
13065,589
13066,746
13067,791
13068,752
13069,462
13070,1745
13071,2085
13072,726
13073,1079
13074,1013
13075,2706
13076,13642
13077,1230
13078,910
13079,2590
13080,2239
13081,2810
13082,4717
13083,775
13084,2383
13085,765
13086,3229
13087,1388
13088,12696
13089,956
13090,5231
13091,1125
13092,2657
13093,9315
13094,6324
13095,605
13096,6504
13097,7126
13098,3798
13099,622
13100,1314
13101,17244
13102,1080
13103,4950
13104,2998
13105,7990
13106,942
13107,10216
13108,12100
13109,7186
13110,1284
13111,7187
13112,9457
13113,498
13114,896
13115,5997
13116,956
13117,816
13118,8431
13119,5740
13120,3740
13121,453
13122,459
13123,5010
13124,9836
13125,941
13126,649
13127,7098
13128,1799
13129,9494
13130,9668
13131,10035
13132,1433
13133,16626
13134,4799
13135,1985
13136,4904
13137,471
13138,491
13139,9352
13140,1020
13141,5944
13142,2291
13143,1780
13144,5143
13145,12633
13146,5646
13147,8532
13148,2535
13149,5494
13150,996
13151,854
13152,3382
13153,2999
13154,4337
13155,1273
13156,695
13157,675
13158,14749
13159,2043
13160,907
13161,11602
13162,816
13163,1035
13164,2800
13165,4183
13166,2703
13167,1656
13168,6979
13169,2110
13170,1851
13171,408
13172,600
13173,947
13174,3521
13175,4321
13176,1777
13177,5032
13178,1866
13179,4580
13180,764
13181,17753
13182,1155
13183,816
13184,3696
13185,7950
13186,492
13187,828
13188,4560
13189,1103
13190,6458
13191,1050
13192,1807
13193,1576
13194,4989
13195,1928
13196,581
13197,2141
13198,1722
13199,1381
13200,3304
13201,660
13202,737
13203,8019
13204,2735
13205,579
13206,649
13207,1119
13208,3178
13209,11868
13210,10954
13211,7644
13212,9278
13213,872
13214,553
13215,573
13216,530
13217,4712
13218,2399
13219,811
13220,6239
13221,698
13222,926
13223,4805
13224,421
13225,884
13226,11527
13227,2907
13228,981
13229,10214
13230,12098
13231,4704
13232,838
13233,906
13234,14348
13235,1323
13236,828
13237,12874
13238,2964
13239,744
13240,15757
13241,911
13242,1013
13243,665
13244,1857
13245,737
13246,1675
13247,15241
13248,5101
13249,1706
13250,3640
13251,765
13252,1721
13253,524
13254,756
13255,3759
13256,15278
13257,789
13258,10316
13259,530
13260,1063
13261,755
13262,626
13263,4851
13264,6066
13265,486
13266,5723
13267,3850
13268,3068
13269,802
13270,2491
13271,1413
13272,11226
13273,815
13274,3820
13275,1571
13276,862
13277,3913
13278,1712
13279,4209
13280,6368
13281,884
13282,1914
13283,3720
13284,2250
13285,1438
13286,795
13287,818
13288,1374
13289,4640
13290,4372
13291,4584
13292,2163
13293,942
13294,4458
13295,7220
13296,544
13297,1061
13298,1133
13299,7167
13300,4504
13301,6577
13302,552
13303,18279
13304,4368
13305,952
13306,814
13307,438
13308,2277
13309,3933
13310,2797
13311,7093
13312,17014
13313,906
13314,497
13315,2821
13316,1764
13317,2401
13318,5444
13319,1663
13320,6559
13321,2761
13322,10238
13323,4946
13324,4536
13325,612
13326,13442
13327,854
13328,526
13329,12617
13330,2401
13331,2697
13332,2832
13333,827
13334,919
13335,5370
13336,2822
13337,3961
13338,1754
13339,780
13340,837
13341,4483
13342,13291
13343,13254
13344,2655
13345,939
13346,2950
13347,608
13348,1749
13349,2274
13350,865
13351,1129
13352,11855
13353,17433
13354,1239
13355,5090
13356,11430
13357,8144
13358,1670
13359,3985
13360,2907
13361,4465
13362,4295
13363,3593
13364,1419
13365,7500
13366,5123
13367,1644
13368,1841
13369,911
13370,12884
13371,709
13372,5324
13373,8334
13374,529
13375,1192
13376,4149
13377,914
13378,781
13379,724
13380,638
13381,11574
13382,5198
13383,1815
13384,3676
13385,776
13386,678
13387,771
13388,544
13389,10302
13390,17138
13391,810
13392,10765
13393,3876
13394,719
13395,11757
13396,6105
13397,7334
13398,907
13399,5143
13400,1415
13401,9072
13402,1066
13403,1982
13404,11113
13405,1097
13406,6974
13407,6818
13408,1821
13409,17938
13410,6393
13411,5458
13412,608
13413,1116
13414,1143
13415,1926
13416,780
13417,3850
13418,1063
13419,3096
13420,2712
13421,3913
13422,2376
13423,1107
13424,5759
13425,6608
13426,9858
13427,709
13428,1626
13429,891
13430,776
13431,5445
13432,2626
13433,579
13434,926
13435,1011
13436,6738
13437,5279
13438,9877
13439,10221
13440,828
13441,1291
13442,3959
13443,2167
13444,6962
13445,4771
13446,2079
13447,730
13448,795
13449,5126
13450,477
13451,1008
13452,899
13453,1185
13454,6714
13455,648
13456,2927
13457,18207
13458,882
13459,573
13460,2406
13461,960
13462,8029
13463,2967
13464,488
13465,10286
13466,2587
13467,2275
13468,8647
13469,11003
13470,6486
13471,8709
13472,7722
13473,828
13474,402
13475,11154
13476,2279
13477,694
13478,723
13479,1607
13480,1080
13481,12996
13482,4059
13483,1209
13484,1304
13485,4874
13486,2351
13487,596
13488,6209
13489,3951
13490,584
13491,3330
13492,5280
13493,4304
13494,4572
13495,12369
13496,1017
13497,931
13498,872
13499,1093
13500,1571
13501,969
13502,828
13503,810
13504,6068
13505,4405
13506,1949
13507,4406
13508,906
13509,16900
13510,8487
13511,3581
13512,5812
13513,3690
13514,2253
13515,593
13516,2968
13517,655
13518,982
13519,3888
13520,1177
13521,13686
13522,1899
13523,2020
13524,1318
13525,4957
13526,620
13527,1819
13528,1624
13529,5387
13530,932
13531,1333
13532,1232
13533,955
13534,2859
13535,1632
13536,2805
13537,3450
13538,4057
13539,6814
13540,2879
13541,10885
13542,7714
13543,13711
13544,1080
13545,2443
13546,680
13547,6720
13548,4331
13549,15847
13550,732
13551,3365
13552,3730
13553,554
13554,11106
13555,2143
13556,1297
13557,16129
13558,15888
13559,605
13560,16174
13561,1648
13562,4712
13563,3284
13564,1187
13565,10333
13566,4397
13567,2240
13568,2733
13569,7974
13570,769
13571,2393
13572,10129
13573,544
13574,4953
13575,4334
13576,1629
13577,689
13578,2863
13579,5910
13580,1815
13581,6399
13582,6208
13583,9092
13584,5299
13585,949
13586,965
13587,1041
13588,4403
13589,1173
13590,9450
13591,445
13592,981
13593,16817
13594,5051
13595,10963
13596,552
13597,3756
13598,625
13599,666
13600,6651
13601,1390
13602,4879
13603,3724
13604,625
13605,17184
13606,4052
13607,10704
13608,1781
13609,2074
13610,1267
13611,1291
13612,2241
13613,2117
13614,3205
13615,1262
13616,4191
13617,684
13618,5458
13619,7584
13620,15366
13621,3431
13622,18565
13623,1629
13624,470
13625,4829
13626,2141
13627,3920
13628,4328
13629,1580
13630,2861
13631,5569
13632,4871
13633,1768
13634,5602
13635,3359
13636,579
13637,7332
13638,10202
13639,3715
13640,715
13641,3891
13642,10437
13643,4840
13644,8736
13645,680
13646,583
13647,13320
13648,961
13649,561
13650,4654
13651,698
13652,1766
13653,3102
13654,4137
13655,6849
13656,4196
13657,2523
13658,1388
13659,10479
13660,2056
13661,3890
13662,547
13663,4315
13664,14973
13665,743
13666,10302
13667,1746
13668,1157
13669,18730
13670,7469
13671,1179
13672,12012
13673,590
13674,4072
13675,2812
13676,6588
13677,9901
13678,802
13679,5457
13680,7162
13681,5544
13682,2339
13683,709
13684,2444
13685,530
13686,8257
13687,876
13688,1323
13689,967
13690,4641
13691,2393
13692,1328
13693,767
13694,2444
13695,4961
13696,545
13697,628
13698,13001
13699,5439
13700,1056
13701,1205
13702,3434
13703,2793
13704,1591
13705,4956
13706,4705
13707,854
13708,628
13709,4539
13710,6892
13711,4700
13712,954
13713,9498
13714,5579
13715,1389
13716,14256
13717,10685
13718,3735
13719,4564
13720,4767
13721,877
13722,3884
13723,6160
13724,686
13725,1676
13726,660
13727,551
13728,790
13729,3199
13730,4927
13731,367
13732,1289
13733,695
13734,2109
13735,1580
13736,698
13737,4392
13738,898
13739,924
13740,1911
13741,1013
13742,4227
13743,2999
13744,766
13745,2787
13746,2760
13747,645
13748,1228
13749,2789
13750,17219
13751,2260
13752,1345
13753,820
13754,8170
13755,633
13756,844
13757,863
13758,2312
13759,684
13760,2985
13761,4829
13762,842
13763,1776
13764,6482
13765,526
13766,1723
13767,2930
13768,2268
13769,3337
13770,828
13771,926
13772,4456
13773,3632
13774,956
13775,764
13776,7222
13777,6559
13778,3729
13779,1026
13780,12179
13781,1153
13782,3494
13783,457
13784,2509
13785,828
13786,9596
13787,14790
13788,745
13789,3189
13790,1625
13791,1013
13792,7421
13793,6552
13794,1286
13795,9898
13796,596
13797,4451
13798,1136
13799,586
13800,3294
13801,12910
13802,506
13803,1272
13804,1547
13805,7525
13806,1308
13807,1758
13808,7426
13809,11269
13810,2692
13811,5376
13812,5026
13813,895
13814,4701
13815,2020
13816,3199
13817,1369
13818,1588
13819,12356
13820,3105
13821,14321
13822,948
13823,694
13824,631
13825,8261
13826,18183
13827,9878
13828,6830
13829,589
13830,5154
13831,997
13832,1999
13833,11255
13834,679
13835,5998
13836,675
13837,2499
13838,4445
13839,526
13840,4964
13841,7240
13842,978
13843,2515
13844,14375
13845,2879
13846,815
13847,863
13848,4760
13849,1637
13850,1713
13851,475
13852,658
13853,7415
13854,725
13855,2833
13856,5055
13857,10752
13858,18127
13859,727
13860,957
13861,14893
13862,2238
13863,3478
13864,574
13865,2953
13866,765
13867,3560
13868,2982
13869,827
13870,2810
13871,1268
13872,666
13873,4600
13874,2131
13875,10976
13876,6199
13877,812
13878,1104
13879,7349
13880,4240
13881,863
13882,4840
13883,2010
13884,6610
13885,684
13886,2593
13887,857
13888,803
13889,18574
13890,854
13891,1831
13892,1708
13893,17206
13894,6335
13895,7430
13896,964
13897,1851
13898,583
13899,2215
13900,408
13901,1450
13902,2371
13903,6450
13904,5294
13905,13154
13906,6431
13907,6963
13908,1689
13909,791
13910,7533
13911,3184
13912,3415
13913,4704
13914,2222
13915,1686
13916,1128
13917,2586
13918,9510
13919,2451
13920,13162
13921,4181
13922,3774
13923,666
13924,7370
13925,2742
13926,1451
13927,3738
13928,1005
13929,2751
13930,4191
13931,931
13932,8452
13933,6356
13934,933
13935,561
13936,10530
13937,821
13938,3510
13939,1115
13940,4675
13941,5113
13942,1819
13943,1337
13944,17723
13945,1913
13946,628
13947,9301
13948,18295
13949,3242
13950,5242
13951,4284
13952,635
13953,1438
13954,4876
13955,5236
13956,1334
13957,3613
13958,3088
13959,4373
13960,1600
13961,1026
13962,449
13963,5134
13964,743
13965,1951
13966,4255
13967,1656
13968,867
13969,1013
13970,11156
13971,2980
13972,579
13973,1990
13974,3729
13975,17569
13976,4257
13977,9901
13978,1223
13979,525
13980,10134
13981,564
13982,675
13983,1989
13984,5128
13985,7577
13986,6588
13987,1438
13988,505
13989,7840
13990,6543
13991,603
13992,5821
13993,6889
13994,707
13995,5729
13996,2227
13997,4482
13998,1116
13999,3370
14000,1940
14001,14146
14002,4284
14003,698
14004,1013
14005,10927
14006,667
14007,3595
14008,2766
14009,4494
14010,1046
14011,6670
14012,10920
14013,1819
14014,1766
14015,5708
14016,2199
14017,4480
14018,8679
14019,3428
14020,1940
14021,1140
14022,14961
14023,4676
14024,1158
14025,441
14026,2753
14027,2762
14028,1076
14029,665
14030,10028
14031,430
14032,13084
14033,2790
14034,2110
14035,2846
14036,2847
14037,7983
14038,2559
14039,787
14040,4257
14041,617
14042,1354
14043,5489
14044,2657
14045,610
14046,610
14047,3662
14048,1687
14049,6419
14050,7678
14051,3897
14052,2455
14053,736
14054,2925
14055,2074
14056,710
14057,11146
14058,904
14059,14763
14060,1080
14061,3998
14062,689
14063,1286
14064,2697
14065,12800
14066,1816
14067,498
14068,13009
14069,4564
14070,773
14071,10019
14072,7764
14073,995
14074,15254
